,index,score_df1,claim_name,ncbi_gene_id_df1,ncbi_gene_id_df2,score_df2,score_ratio
920,1949,0.0001675743611227,GPR42,2866,2866,0.0001661256793471,1.0087203963968336
2429,4131,0.0001675743611227,TFR2,7036,7036,0.0001661259592702,1.0087186966977522
2366,3883,0.0001675743611227,SRSF2,6427,6427,0.0001661259686827,1.0087186395449492
2738,3844,0.0001675743611227,HIVEP2,3097,3097,0.0001661260101938,1.0087183874891739
4151,2991,0.0001675743611227,CFD,1675,1675,0.0001661260146312,1.0087183605452483
4278,3248,0.0001675743611227,TNFRSF9,3604,3604,0.0001661260160796,1.0087183517505531
3048,4272,0.0001675743611227,GPR17,2840,2840,0.0001661262157159,1.0087171395589756
3598,2490,0.0001675743611227,GLE1,2733,2733,0.0001661268233056,1.0087134502923538
3423,2708,0.0001675743611227,GAST,2520,2520,0.0001661270114707,1.0087123077649252
2391,3939,0.0001675743611227,CFB,629,629,0.000166127016331,1.0087122782535036
4104,3046,0.0001675743611227,COX5BP1,1330,1330,0.0001661272497741,1.0087108608044002
634,2346,0.0001675743611227,DRP2,1821,1821,0.0001661273607591,1.0087101869131496
1923,1233,0.0001675743611227,DGAT1,8694,8694,0.0001661284239161,1.008703731562097
638,1320,0.0001675743611227,CCR4,1233,1233,0.0001661284636656,1.0087034902099044
3166,4426,0.0001675743611227,ACTN1,87,87,0.0001661290290853,1.0087000570903106
345,2295,0.0001675743611227,H1-3,3007,3007,0.0001661291700758,1.0086992010267708
645,1313,0.0001675743611227,CPN1,1369,1369,0.0001661295920155,1.008696639109697
758,1434,0.0001675743611227,AQP6,363,363,0.0001661298111189,1.0086953087713206
4286,3144,0.0001675743611227,ACTG1P10,83,83,0.0001661299436345,1.0086945041730577
2398,3945,0.0001675743611227,TNFSF13,8741,8741,0.0001661303901066,1.0086917933267565
3835,3571,0.0001675743611227,FABP7,2173,2173,0.000166130579409,1.0086906439430727
3069,4285,0.0001675743611227,TIMM8A,1678,1678,0.0001661309161793,1.0086885991878967
906,1962,0.0001675743611227,GRM6,2916,2916,0.0001661310366766,1.008687867571125
4004,3553,0.0001675743611227,GLB1,2720,2720,0.0001661312413035,1.0086866251517594
1563,172,0.0001675743611227,DLL4,54567,54567,0.0001661312926941,1.0086863131273958
3999,3568,0.0001675743611227,GPR37,2861,2861,0.0001661313486862,1.0086859731646773
2819,4576,0.0001675743611227,H3-3A,3020,3020,0.0001661314622916,1.0086852833966355
2354,3901,0.0001675743611227,CSRP2P1,1467,1467,0.0001661319951639,1.008682048014755
392,2312,0.0001675743611227,FGF7,2252,2252,0.0001661323952488,1.008679618877104
1214,1873,0.0001675743611227,SPHK1,8877,8877,0.0001661330555911,1.008675609597812
1891,1061,0.0001675743611227,SPHK2,56848,56848,0.0001661330578702,1.0086755957602735
959,2118,0.0001675743611227,INPP5D,3635,3635,0.0001661330653429,1.0086755503898344
3829,2552,0.0001675743611227,COL5A1,1289,1289,0.0001661331510139,1.0086750302393253
3637,2380,0.0001675743611227,COL6A5,256076,256076,0.0001661331510139,1.0086750302393253
3818,2558,0.0001675743611227,COL5A2,1290,1290,0.0001661331510139,1.0086750302393253
3439,2917,0.0001675743611227,COL28A1,340267,340267,0.0001661331510139,1.0086750302393253
3300,2762,0.0001675743611227,COL6A6,131873,131873,0.0001661331510139,1.0086750302393253
1416,613,0.0001675743611227,COL5A3,50509,50509,0.0001661331510139,1.0086750302393253
961,2087,0.0001675743611227,COL4A5,1287,1287,0.0001661331510139,1.0086750302393253
3299,2761,0.0001675743611227,COL4A3,1285,1285,0.0001661331510139,1.0086750302393253
3438,2916,0.0001675743611227,COL3A1,1281,1281,0.0001661331510139,1.0086750302393253
383,1606,0.0001675743611227,COL4A6,1288,1288,0.0001661331510139,1.0086750302393253
701,1491,0.0001675743611227,COL27A1,85301,85301,0.0001661331510139,1.0086750302393253
987,2088,0.0001675743611227,COL24A1,255631,255631,0.0001661331510139,1.0086750302393253
986,2089,0.0001675743611227,COL4A2,1284,1284,0.0001661331510139,1.0086750302393253
3301,2763,0.0001675743611227,COL6A1,1291,1291,0.0001661331510139,1.0086750302393253
3239,4341,0.0001675743611227,PRLHR,2834,2834,0.0001661333832406,1.0086736202802367
1901,1159,0.0001675743611227,CNGA1,1259,1259,0.0001661341451297,1.0086689945157008
688,1418,0.0001675743611227,CX3CR1,1524,1524,0.0001661342666138,1.0086682569361063
993,2036,0.0001675743611227,NR5A2,2494,2494,0.0001661370043112,1.0086516355429618
3232,4349,0.0001675743611227,FNTAP2,2341,2341,0.0001661382499704,1.0086440729486188
3966,3523,0.0001675743611227,ITGB6,3694,3694,0.0001661383965692,1.0086431829315379
3922,3289,0.0001675743611227,PADI1,29943,29943,0.0001661384661114,1.0086427607339121
2687,3873,0.0001675743611227,PADI3,51702,51702,0.0001661384661114,1.0086427607339121
2483,4150,0.0001675743611227,POMC,5443,5443,0.0001661385551465,1.008642220193464
2614,3699,0.0001675743611227,P4HTM,54681,54681,0.0001661392447219,1.0086380337361125
854,2001,0.0001675743611227,ATP6V1B2,526,526,0.0001661406697885,1.0086293821737031
3754,2623,0.0001675743611227,DCTN1,1639,1639,0.000166142469125,1.008618458635177
3923,3283,0.0001675743611227,RGMA,56963,56963,0.0001661426884263,1.0086171273016031
891,1924,0.0001675743611227,GYPC,2995,2995,0.0001661430088514,1.0086151820723328
1999,1198,0.0001675743611227,TRPV3,162514,162514,0.0001661452186377,1.0086017671571785
3734,2619,0.0001675743611227,RUNDC3B,154661,154661,0.0001661453746886,1.0086008198349083
2931,4472,0.0001675743611227,SFN,2810,2810,0.0001661453746886,1.0086008198349083
3749,2638,0.0001675743611227,UGT2A1,10941,10941,0.0001661453746886,1.0086008198349083
353,1583,0.0001675743611227,CHST1,8534,8534,0.0001661453746886,1.0086008198349083
2804,3767,0.0001675743611227,RCSD1,92241,92241,0.0001661453746886,1.0086008198349083
3381,2663,0.0001675743611227,BTG1,694,694,0.000166146100569,1.0085964133302474
1504,588,0.0001675743611227,MKNK1,8569,8569,0.0001661475100306,1.008587857210964
2749,3795,0.0001675743611227,SLC11A1,6556,6556,0.0001661476837273,1.0085868027973333
816,1986,0.0001675743611227,ACSL4,2182,2182,0.0001661476847094,1.0085867968355702
3697,2656,0.0001675743611227,CD276,80381,80381,0.0001661485755965,1.0085813888026496
708,2329,0.0001675743611227,CLCN2,1181,1181,0.0001661518970276,1.0085612269287765
3688,2405,0.0001675743611227,RASGRP1,10125,10125,0.0001661523934092,1.00855821384407
1894,1057,0.0001675743611227,IGF1,3479,3479,0.0001661526278518,1.0085567907608908
2292,3982,0.0001675743611227,SERPINB1,1992,1992,0.0001661550723756,1.008541952567609
2785,3782,0.0001675743611227,SETD7,80854,80854,0.0001661553143616,1.0085404837428897
3991,3557,0.0001675743611227,ELK4,2005,2005,0.0001661595374977,1.008514850524422
521,1634,0.0001675743611227,LTB4R2,56413,56413,0.0001661624476905,1.0084971872515376
3555,2861,0.0001675743611227,FGD1,2245,2245,0.0001661649307194,1.0084821171182028
3156,4321,0.0001675743611227,NOD1,10392,10392,0.0001661654027561,1.0084792522584747
712,1481,0.0001675743611227,GPR84,53831,53831,0.0001661656765603,1.0084775905082228
512,1642,0.0001675743611227,ADAMTS5,11096,11096,0.000166169306593,1.008455559925645
3630,2373,0.0001675743611227,CD24P4,938,938,0.0001661723239839,1.0084372481842152
2639,3576,0.0001675743611227,ATP2B4,493,493,0.0001661723630152,1.0084370113180117
3879,3421,0.0001675743611227,TMEM258,746,746,0.0001661727001358,1.008434965465173
592,1366,0.0001675743611227,CSNK2A2,1459,1459,0.0001661737026438,1.008428881685945
2384,3938,0.0001675743611227,GPNMB,10457,10457,0.0001661741418431,1.0084262164020805
2516,4039,0.0001675743611227,MTRF1L,54516,54516,0.0001661775869699,1.0084053101159363
2378,3888,0.0001675743611227,RGS17,26575,26575,0.0001661775869699,1.0084053101159363
2515,4038,0.0001675743611227,PARP11,57097,57097,0.0001661775869699,1.0084053101159363
2374,3891,0.0001675743611227,CTNNA3,29119,29119,0.0001661775869699,1.0084053101159363
2510,4040,0.0001675743611227,PON2,5445,5445,0.0001661775869699,1.0084053101159363
2574,3662,0.0001675743611227,ACSS3,79611,79611,0.0001661775869699,1.0084053101159363
2699,3802,0.0001675743611227,RAPGEF5,9771,9771,0.0001661775869699,1.0084053101159363
2706,3810,0.0001675743611227,CHL1,10752,10752,0.0001661775869699,1.0084053101159363
4156,2996,0.0001675743611227,HELLS,3070,3070,0.0001661817751745,1.0083798957300685
4128,3114,0.0001675743611227,LIPF,8513,8513,0.000166182886235,1.0083731539343486
3681,2391,0.0001675743611227,TXK,7294,7294,0.0001661839258633,1.0083668456631825
3744,2650,0.0001675743611227,HNRNPH2,3188,3188,0.0001661839907476,1.0083664519599345
3302,2764,0.0001675743611227,FZD8,8325,8325,0.0001661854447599,1.0083576294230019
3285,4373,0.0001675743611227,HMGCS2,3158,3158,0.0001661916922928,1.0083197229104808
4210,3020,0.0001675743611227,RASA1,5921,5921,0.0001661957769764,1.0082949408906807
3608,2484,0.0001675743611227,ETV5,2119,2119,0.0001661957769764,1.0082949408906807
845,2008,0.0001675743611227,ETV1,2115,2115,0.0001661957769764,1.0082949408906807
3289,2352,0.0001675743611227,GPR119,139760,139760,0.0001661959797468,1.0082937107022683
3545,2857,0.0001675743611227,GDI1,2664,2664,0.0001661973665903,1.0082852969373124
1998,1213,0.0001675743611227,SDC1,6382,6382,0.0001661981876994,1.0082803154616167
2906,4538,0.0001675743611227,FOXF1,2294,2294,0.0001661989617769,1.0082756193606448
3125,4208,0.0001675743611227,HOXC10,3226,3226,0.0001661989617769,1.0082756193606448
2664,3640,0.0001675743611227,GPX1,2876,2876,0.0001661990906155,1.0082748377389241
2558,3673,0.0001675743611227,CCNE2,9134,9134,0.0001661998254745,1.0082703796124677
1392,637,0.0001675743611227,FZD2,2535,2535,0.0001662007876044,1.008264542774427
1989,1224,0.0001675743611227,PMEL,6490,6490,0.0001662009687021,1.008263444138293
3288,3572,0.0001675743611227,CTSW,1521,1521,0.0001662031743793,1.0082500635052298
426,2305,0.0001675743611227,OR10AE3P,403223,403223,0.0001662083268076,1.0082188079342216
3742,2648,0.0001675743611227,CHN2,1124,1124,0.0001662083268076,1.0082188079342216
2631,3605,0.0001675743611227,TPT1,7178,7178,0.0001662083268076,1.0082188079342216
3736,2641,0.0001675743611227,COLEC10,10584,10584,0.0001662083268076,1.0082188079342216
3828,2551,0.0001675743611227,LGR5,8549,8549,0.0001662083268076,1.0082188079342216
4133,3102,0.0001675743611227,NLGN1,22871,22871,0.0001662083268076,1.0082188079342216
4121,3105,0.0001675743611227,TWIST1,7291,7291,0.0001662083268076,1.0082188079342216
4170,2974,0.0001675743611227,MEGF11,84465,84465,0.0001662083268076,1.0082188079342216
866,1969,0.0001675743611227,HNRNPC,3183,3183,0.0001662121059459,1.0081958842230385
3797,2516,0.0001675743611227,SLC6A1,6529,6529,0.0001662126083767,1.0081928366283366
2885,4506,0.0001675743611227,MUSK,4593,4593,0.0001662133462395,1.008188361007057
2903,4533,0.0001675743611227,IMPA1,3612,3612,0.0001662148177271,1.008179435589384
2317,4008,0.0001675743611227,FBN1,2200,2200,0.0001662168592604,1.0081670527787634
2008,1203,0.0001675743611227,P2RX3,5024,5024,0.0001662186308383,1.0081563076146314
1725,215,0.0001675743611227,GBA1,2629,2629,0.0001662198135769,1.0081491340692266
2806,3777,0.0001675743611227,E2F8,79733,79733,0.0001662224698978,1.0081330233254937
3842,3377,0.0001675743611227,H2BC5,3017,3017,0.0001662239500978,1.0081240460481504
3116,4202,0.0001675743611227,HERC2,8924,8924,0.0001662243198251,1.008121803710916
2831,4554,0.0001675743611227,SV2B,9899,9899,0.0001662261122967,1.0081109327973303
2857,4606,0.0001675743611227,SV2C,22987,22987,0.0001662261122967,1.0081109327973303
3375,2692,0.0001675743611227,ERCC5,2073,2073,0.0001662292783266,1.0080917321523664
2400,3929,0.0001675743611227,CSK,1445,1445,0.000166232576865,1.0080717286768024
2716,3858,0.0001675743611227,TANC2,26115,26115,0.0001662328206405,1.008070250369518
2539,4063,0.0001675743611227,PICALM,8301,8301,0.0001662328206405,1.008070250369518
3599,2491,0.0001675743611227,SMARCB1,6598,6598,0.0001662358450206,1.0080519102359309
3195,4456,0.0001675743611227,CDCA3,83461,83461,0.0001662358737221,1.0080517361904542
2935,4725,0.0001675743611227,GAPVD1,26130,26130,0.0001662366923061,1.0080467723343345
869,2169,0.0001675743611227,IRF6,3664,3664,0.0001662366923061,1.0080467723343345
1122,2243,0.0001675743611227,ZNF697,90874,90874,0.0001662366923061,1.0080467723343345
3732,2617,0.0001675743611227,CXCL13,10563,10563,0.0001662372123733,1.008043618695899
2451,4136,0.0001675743611227,RPS6KA4,8986,8986,0.0001662383423706,1.0080367665668946
3566,2451,0.0001675743611227,CA14,23632,23632,0.0001662403107002,1.0080248311428257
385,1604,0.0001675743611227,CA13,377677,377677,0.0001662403107002,1.0080248311428257
1972,1173,0.0001675743611227,CA6,765,765,0.0001662403107002,1.0080248311428257
793,1459,0.0001675743611227,CA5A,763,763,0.0001662403107002,1.0080248311428257
789,1463,0.0001675743611227,CA5B,11238,11238,0.0001662403107002,1.0080248311428257
1873,1069,0.0001675743611227,EGF,1950,1950,0.0001662421191278,1.0080138655708295
3542,2881,0.0001675743611227,VPS37A,137492,137492,0.0001662421191278,1.0080138655708295
2930,4624,0.0001675743611227,MAFB,9935,9935,0.0001662427089685,1.0080102890674882
1145,1760,0.0001675743611227,CDKAL1,54901,54901,0.0001662427089685,1.0080102890674882
2929,4622,0.0001675743611227,PGLYRP4,57115,57115,0.0001662427089685,1.0080102890674882
